"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1919955848329363558","Wed May 07 03:21:59 +0000 2025","0","Gw terakhir baca bobo jaman SD termasuk bacaan Mewah pada waktu itu dikarenakan kendala lokasi (tinggal dipedalaman Kabupaten Paser yg katanya mau jadi IKN). Yang mana hampir ±25 Tahun yg lalu. Tapi masih ingat seperti baru kemarin dengan ilustrasi ini.. Terima kasih","1919955848329363558","","","in","","0","0","0","https://x.com/montaguy/status/1919955848329363558","43932877","montaguy"
"1919954645319090414","Wed May 07 03:17:13 +0000 2025","0","Lu ke ikn Gak pak Ayolah Gak pak","1919954645319090414","","","in","","0","0","0","https://x.com/aradanola/status/1919954645319090414","574607424","aradanola"
"1919857235003363496","Wed May 07 03:16:54 +0000 2025","0","@chanyeolundip @tanyarlfes Dan IKN","1919954565790654590","","chanyeolundip","in","Indonesia","0","0","0","https://x.com/Hayat_aL_Fatih/status/1919954565790654590","69202079","Hayat_aL_Fatih"
"1919857235003363496","Wed May 07 03:15:58 +0000 2025","0","@Bagaspurnomoadi @tanyarlfes Buzzer masyarakat sih gue dukung ngga tau kalau kelas penjilat kaya elu dukungnya dinasti lah ya. Elu dinasti versi KCIC apa IKN? Atau lawas version cabang Kertajati?","1919954331132145812","","Bagaspurnomoadi","in","Indonesia","0","0","0","https://x.com/Hayat_aL_Fatih/status/1919954331132145812","69202079","Hayat_aL_Fatih"
"1919953751495897227","Wed May 07 03:13:46 +0000 2025","0","IKN bukan hanya ibu kota baru tapi simbol identitas nasional yang mencerminkan semangat persatuan inklusivitas dan kemajuan Indonesia ke depan. #IKNBanggaIndonesia #SimbolPersatuan https://t.co/i2PEpmVk4z","1919953778314297628","https://pbs.twimg.com/media/GqULwvWbAAMYV7w.jpg","BertaniKodok","in","","0","0","0","https://x.com/BertaniKodok/status/1919953778314297628","1564445082866323456","BertaniKodok"
"1919953751495897227","Wed May 07 03:13:44 +0000 2025","0","IKN dirancang sebagai kota masa depan yang ramah lingkungan berbasis teknologi pintar dan berorientasi pada keberlanjutan. #KotaHijau #SmartCityIKN https://t.co/Yk6dgP2Xo3","1919953769959215291","https://pbs.twimg.com/media/GqULniMbAAImO-2.jpg","BertaniKodok","in","","0","1","0","https://x.com/BertaniKodok/status/1919953769959215291","1564445082866323456","BertaniKodok"
"1919953751495897227","Wed May 07 03:13:43 +0000 2025","0","Proyek IKN menyerap jutaan tenaga kerja dan menghidupkan UMKM lokal melalui rantai pasok bahan bangunan makanan dan jasa lainnya. #IKNCiptakanKerja #UMKMNaikKelas https://t.co/gXOYEjFITM","1919953764569776506","https://pbs.twimg.com/media/GqULg1lbAAY3sA_.jpg","BertaniKodok","in","","0","1","0","https://x.com/BertaniKodok/status/1919953764569776506","1564445082866323456","BertaniKodok"
"1919953751495897227","Wed May 07 03:13:41 +0000 2025","0","IKN Nusantara menciptakan pusat pertumbuhan ekonomi baru membuka peluang investasi dan menggerakkan sektor-sektor unggulan seperti konstruksi energi dan teknologi hijau. #IKNMendorongEkonomi #InvestasiHijau https://t.co/KPEvhWihB6","1919953757942546821","https://pbs.twimg.com/media/GqULX6ZaoAAiU6B.jpg","BertaniKodok","in","","0","1","0","https://x.com/BertaniKodok/status/1919953757942546821","1564445082866323456","BertaniKodok"
"1919953751495897227","Wed May 07 03:13:40 +0000 2025","0","Pembangunan IKN Nusantara menjadi langkah strategis untuk mendorong pemerataan ekonomi dan pembangunan tidak hanya terpusat di Pulau Jawa tapi menyebar ke wilayah timur Indonesia. #IKNUntukIndonesia #PemerataanPembangunan https://t.co/npNjvBjIlG","1919953751495897227","https://pbs.twimg.com/media/GqULP61a0AEz5Dx.jpg","","in","","0","1","0","https://x.com/BertaniKodok/status/1919953751495897227","1564445082866323456","BertaniKodok"
"1919953741320720440","Wed May 07 03:13:37 +0000 2025","0","Rektor Uniba IZ Komentari Udara Bersih IKN yang Kondusif untuk Aktivitas Berolahraga Jogging &amp; Running https://t.co/6ZwWutALYl","1919953741320720440","","","in","","0","0","0","https://x.com/uwriteid/status/1919953741320720440","1647104901380734976","uwriteid"
"1919953551322972233","Wed May 07 03:12:52 +0000 2025","0","Secara materi kalau IKN mau pindah silahkan. Tapi secara spiritual magis dan kesakralan tidak ada yang berani jamin dan dukung 100% Tuan dan Puan. Saya sudah cek dari ujung barat ke timur utara ke selatan bolak balik. Tidak ada yang berani. Urusannya ke langit ke 7. ","1919953551322972233","","","in","6°LU  – 11° LS & 95° – 141° BT","0","0","0","https://x.com/Mousaigetes/status/1919953551322972233","408605996","Mousaigetes"
"1919952837469147232","Wed May 07 03:10:02 +0000 2025","0","IKN: Jalan terus walau hujan wacana! Rp 13 5 T bukan buat gaya tapi buat kerja nyata! #IKNTahapDua #AnggaranGedeBanget #CPNSSiapPindah #IKNJalanTerus https://t.co/DSTEoeIWhE","1919952837469147232","https://pbs.twimg.com/media/GqUKiXNbAAQ7qIa.jpg","","in","Jambi, Indonesia","0","1","0","https://x.com/gerbang_utama/status/1919952837469147232","3896382861","gerbang_utama"
"1919792813912289754","Wed May 07 03:04:30 +0000 2025","0","@sopitas Kkninokn.nkmnoin.nonin.nooknnknnonknkoininkoni.knkmiokninink.ikn.kkiiiinominmini.","1919951446692204759","","sopitas","in","","0","0","0","https://x.com/KarlaIveth33185/status/1919951446692204759","1811545911681777666","KarlaIveth33185"
"1919719790605959463","Wed May 07 03:02:06 +0000 2025","0","@Bashu2950331 @tham878 Jangan ngekek ngekek. Yg dibubarin itu Satgas IKN karena sudah dibentuk Otoritas IKN. jadi bukan Otoritas dibubarin. Anda ga bangga dg juga IKN gpp.","1919950841487700184","","Bashu2950331","in","","0","0","0","https://x.com/TriSartopo/status/1919950841487700184","2270700511","TriSartopo"
"1919694429469999394","Wed May 07 03:01:12 +0000 2025","0","@Luke_Paath @Franken_blues @gibran_tweet Segudang maslah jokowi Mlalui DR IKN MOBIL ESEMKA IJAZAH DLLmasih banyak lagi...dan jg presiden terkorup dunia dlm catatan OCCRP Kemungkinn jokowi akan menghadpi hukuman mati ditipikor ..","1919950616480170230","","Luke_Paath","in","","0","0","0","https://x.com/TheX_303/status/1919950616480170230","1843837526886494208","TheX_303"
"1919754027799347505","Wed May 07 02:39:26 +0000 2025","0","@democrazymedia Bersatu dalam urusan membangun basisnya itu ilmu pengetahuan. Selama ini kebijakan Jokowi apa berdasar ilmu pengetahuan? Kereta cepat IKN food estate jalan tol impor tambang apa berdasar ilmu pengetahuan? Jokowi yg membelah bangsa sekarang bergaya ngajak bersatu.","1919945140304548188","","democrazymedia","in","","0","0","0","https://x.com/trizsutrisno2/status/1919945140304548188","1151739891182526465","trizsutrisno2"
"1919942971723809285","Wed May 07 02:30:50 +0000 2025","0","Ya gimana yaa itu udah ku tahan² gak CO ke itci karena kalo jastip ke Nadia tuhh aku malas ngambil ke tanjung. Semenjak Nada gak kerja di IKN lagi aku kehilangan kurirku wkwkwkkw","1919942974768566399","","aboqnist","in","sampingnya IKN","0","0","0","https://x.com/aboqnist/status/1919942974768566399","967653282","aboqnist"
"1919699428652572821","Wed May 07 02:30:28 +0000 2025","0","@ReflyHZ Jokowi adalah contoh Presiden yg GATOT (gagal total) dan HILANG KEMALUANNYA memimpin 10 th mulai dari mobil SMKA dan banyak lagi permasalahan sampai terakhir IKN itu nawadosa yg hisabnya tanpa batas Nauzubillahiminzalik ","1919942880765817067","","ReflyHZ","in","","0","0","0","https://x.com/allyazhar3/status/1919942880765817067","745868994004062208","allyazhar3"
"1919762461386821994","Wed May 07 02:28:34 +0000 2025","0","@RaniKancana Asyik","1919942405563793713","","RaniKancana","in","","0","0","0","https://x.com/Muhamma70893310/status/1919942405563793713","1519307015721349121","Muhamma70893310"
"1919719790605959463","Wed May 07 02:24:35 +0000 2025","1","@tham878 Apa manfaatnya IKN sama elu? Coba sebutin apa elu dikasi rumah disitu? Tinggal disitu? Cuma rasa bangga tapi ga ada manfaatnya buat apa? Trus bagaimana masyarakat adat yg terpinggirkan? Yg terkena dampak pembangunan? Pernah mikir ngga? Trus lu bilang sakit hati? Kita marah.","1919941399186964678","","tham878","in","Medan, Indonesia","0","0","0","https://x.com/Anotherone92/status/1919941399186964678","1732341962","Anotherone92"
"1919661005631574457","Wed May 07 02:19:28 +0000 2025","0","@Mdy_Asmara1701 Sama ama orang paling hina di negeri ini IKN ratusan investor sudah ada tp boong @NasbiHasan menunjukkan kabinet paling hina selama negeri ini merdeka","1919940114794381672","","Mdy_Asmara1701","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Sobirin_ganteng/status/1919940114794381672","1316716584379973633","Sobirin_ganteng"
"1919939864159780968","Wed May 07 02:18:29 +0000 2025","1","Ternyata","1919939864159780968","","","in","","0","0","0","https://x.com/Muhamma70893310/status/1919939864159780968","1519307015721349121","Muhamma70893310"
"1919880291373465688","Wed May 07 02:17:33 +0000 2025","0","@faizalassegaf Wadowww....kekira ikn bs di bom gak??? ‍","1919939633158439291","","faizalassegaf","in","Indonesia","0","0","0","https://x.com/ummuibnrizq/status/1919939633158439291","1062581887","ummuibnrizq"
"1919719790605959463","Wed May 07 02:14:25 +0000 2025","0","@tham878 Anak Wabah sama Bani Lowbet pada stress nangis bombay ngelihat kondisi IKN yg makin menyalaaaaaaaa ","1919938844444786990","","tham878","in","Jakarta","0","0","0","https://x.com/AndyTjondro/status/1919938844444786990","19744612","AndyTjondro"
"1919917558742057028","Wed May 07 02:11:52 +0000 2025","0","@heksagoner kenapa ikn","1919938202980270204","","heksagoner","in","pebie · she/her · 18+","0","1","0","https://x.com/lovinghoonz/status/1919938202980270204","1517511877898559488","lovinghoonz"
"1919719790605959463","Wed May 07 02:10:32 +0000 2025","0","@tham878 Hey begoo0 lu sdh pernah ke IKN blom??","1919937866412535868","","tham878","in","Kalimantan Selatan, Indonesia","0","0","0","https://x.com/MaliluMarw12908/status/1919937866412535868","1716051368799248384","MaliluMarw12908"
"1919937313368404116","Wed May 07 02:08:20 +0000 2025","0","Prabowo harus membawa Gibran ke IKN dan membuangnya di sana.","1919937313368404116","","","in","Jakarta Capital Region","0","0","0","https://x.com/amien_xkw/status/1919937313368404116","725941830","amien_xkw"
"1919532081891402182","Wed May 07 02:01:59 +0000 2025","0","@50ngoku @gm_gm Kalo ga kena tipu saat ini sudah ada ribuan mobil esemka berada dijalan nusantara hutang negara makin berkurang karena saham freeport sudah kita miliki 51% ikn jadi indah ga kaya hutan krn banyak infestor dan masih banyak lagi","1919935714546053391","","50ngoku","in","","0","0","0","https://x.com/SudarsonoD58885/status/1919935714546053391","1834487947686805505","SudarsonoD58885"
"1919739511309009158","Wed May 07 02:01:52 +0000 2025","1","@WagimanDeep212_ Damkar tolong!!!!?","1919935682941788263","","WagimanDeep212_","in","","0","0","0","https://x.com/Muhamma70893310/status/1919935682941788263","1519307015721349121","Muhamma70893310"
"1919754027799347505","Wed May 07 02:01:25 +0000 2025","0","@democrazymedia Setelah kekayaan negara dikeruk untuk proyek mereka dan kroninya suara rakyat juga sama sekali tidak didengar (termasuk IKN Food estate tanah adat pencemaran tambang perubahan UU u/ cawapres serta yg terbaru masalah ijazah); Koq sekarang narasinya bersatu membangun negeri?","1919935571943637281","","democrazymedia","in","","0","0","0","https://x.com/bambang314/status/1919935571943637281","86895961","bambang314"
"1919843980868493600","Wed May 07 02:01:24 +0000 2025","0","@Chynthia_K Dalam kasus pagar laut kalian kemana Dalam kasus ikn kalian kemana Dalam kasus penyerobotan tanah oleh pik 2 kalian kemana Dalam kasus ilegal export nikel jutaan ton kalian kemana Dalam kasus oplosan BBM merugikan sampe 1000 T kalian kemana ? Belum kasus kasus lainnya","1919935567892271528","","Chynthia_K","in","","0","0","0","https://x.com/ray62887/status/1919935567892271528","1894681741878853632","ray62887"
"1919930723793863061","Wed May 07 01:59:51 +0000 2025","1","@RaniKancana Kata apa yang harus diucapkan????","1919935175158595916","","RaniKancana","in","","0","0","0","https://x.com/Muhamma70893310/status/1919935175158595916","1519307015721349121","Muhamma70893310"
"1919727926523920481","Wed May 07 01:56:28 +0000 2025","0","@Wahyuhdp1 @Djumari899149 @DokterTifa @jokowi Lbh mudah mengatasi banjir di jakarta kl sdh jd presiden sedang menjabat gub jakarta lalu ditinggalkan Esemka 11rb triliun hutang negara meninggkat drastis IKN mangkrak.. wiwokdetok tokdetok ","1919934325782675651","","Wahyuhdp1","in","","0","0","0","https://x.com/YLono45030/status/1919934325782675651","1829528285396811776","YLono45030"
"1919933407859019824","Wed May 07 01:52:49 +0000 2025","0","Pelaksanaan Proses Indetifikasi Penerbitan SIM. #polantashadir #polripresisi #korlantas #ibukotanusantara #ikn #polresppu #satlantasppu #polri https://t.co/iPsbQFaL1n","1919933407859019824","https://pbs.twimg.com/media/GqT5QgKakAAK83_.jpg","","in","","0","0","0","https://x.com/Lantasresppu/status/1919933407859019824","4184073072","Lantasresppu"
"1919708618053636205","Wed May 07 01:50:06 +0000 2025","0","@neVerAl0nely Kedua kampung itu di relokasi ke IKN saja","1919932725093662919","","neVerAl0nely","in","sangat jauh darimu","0","0","0","https://x.com/YanuarIbaz/status/1919932725093662919","1796721699104411648","YanuarIbaz"
"1919923742483824910","Wed May 07 01:38:28 +0000 2025","2","@Queenaa_sha Ogah","1919929794600280521","","Queenaa_sha","in","","0","1","0","https://x.com/Muhamma70893310/status/1919929794600280521","1519307015721349121","Muhamma70893310"
"1919559184946717103","Wed May 07 01:37:40 +0000 2025","0","@geloraco Kalau di terbitkan akan kena semua mentri2 ex jokowi.termasuk Yusril punya tanah di IKN.","1919929596033593537","","geloraco","in","","0","0","0","https://x.com/hariyanto_yamin/status/1919929596033593537","1451385154581110788","hariyanto_yamin"
"1919741437429592138","Wed May 07 01:31:59 +0000 2025","0","@tempodotco MBG ini 11/12 dengan IKN saking deaftone nya sampai kritikpun dikira antek asing aseng ","1919928164094009850","","tempodotco","in","Makassar, Indonesia","0","0","0","https://x.com/tumistucing/status/1919928164094009850","1389423313","tumistucing"
"1919281909852688798","Wed May 07 01:21:17 +0000 2025","0","@Tan_Mar3M sekeluarga suruh tinggal di IKN aja... ","1919925473028534486","","Tan_Mar3M","in","Gaza Side","0","0","0","https://x.com/hari_mawon/status/1919925473028534486","2944705567","hari_mawon"
"1919922866193093054","Wed May 07 01:10:56 +0000 2025","0","Komisi II DPR RI : Kaji Kesiapan Infrastruktur Terkait Pemindahan ASN Ke IKN - TVR 120 https://t.co/rFCyMVTcAM","1919922866193093054","","","in","Gedung DPR RI, Jakarta","0","0","0","https://x.com/tvr_parlemen/status/1919922866193093054","1389817105722187778","tvr_parlemen"
"1919595476866740361","Wed May 07 00:59:25 +0000 2025","0","@Qarthu @tempodotco @Qarthu @tempodotco Proyek IKN masih berjalan dengan anggaran Rp 48 8 triliun untuk 2025-2029 dan investasi baru Rp 6 5 triliun di 2025. Infrastruktur seperti kantor presiden (90%) dan istana negara (80%) terus dibangun tapi ada kendala seperti konstruksi lambat dan relokasi ASN","1919919969627996336","","Qarthu","in","wherever you are","0","0","0","https://x.com/grok/status/1919919969627996336","1720665183188922368","grok"
"1919595476866740361","Wed May 07 00:57:13 +0000 2025","0","@grok @tempodotco ikn kok gada berita? apakah mangkrak?","1919919415895687616","","grok","in","Indonesia","0","1","0","https://x.com/Qarthu/status/1919919415895687616","1799152359442096128","Qarthu"
"1919719790605959463","Wed May 07 00:56:46 +0000 2025","0","@tham878 Mantap indonesia harus maju...untuk maju harus berbuat sesuatu...sesuatu itu sdh di mulai oleh pak jokowi...yaitu IKN","1919919302091620407","","tham878","in","","0","0","0","https://x.com/Cripto88C65364/status/1919919302091620407","1910351256335646720","Cripto88C65364"
"1919917558742057028","Wed May 07 00:49:51 +0000 2025","0","Rombongan study tour SMA kabupaten ke IKN https://t.co/rgnKM2Fik8","1919917558742057028","https://pbs.twimg.com/media/GqTq1VobMAAVz2f.jpg","","in","MINOR DNI!!","0","3","0","https://x.com/heksagoner/status/1919917558742057028","1627840374814429185","heksagoner"
"1919671297292091651","Wed May 07 00:49:24 +0000 2025","0","@CAMERALIVE6849 Sepertinya walaupun diruqiyah tetap aja orang ini ngigau terus maklum... kepala garuda sudah dipenggal dari belakang sebagaimana ikon patung garuda di tempat yang mereka sebut IKN. Lagipula logi partai Gerindra cuma kepala burung Garuda. Jadi jelas sudah orang ini OMON² !","1919917448687448095","","CAMERALIVE6849","in","Jawa Timur, Indonesia","0","0","0","https://x.com/jupriadimz7/status/1919917448687448095","1640911014849032192","jupriadimz7"
"1919599757938589868","Wed May 07 00:47:50 +0000 2025","1","@KikeHermawan @H1m4_W4r1 Dimana2 psk sudah marak tp kenapa ya ikn yg loe bidik oh ia baru ingat itukan sumber buat kau 16 or 24 marah tak jelas suka halu https://t.co/3ZuQvIPq0R ada harapan sembuh di 2029 itupun kalo elu mau berkorban jd manusia seutuhnya.ia gak @H1m4_W4r1 tos dulu dong teh di pagi hari","1919917053865083044","","KikeHermawan","in","Balige, Sumatera Utara ","0","2","0","https://x.com/juansibuea85/status/1919917053865083044","707495323044700160","juansibuea85"
"1919719790605959463","Wed May 07 00:38:05 +0000 2025","0","@tham878 WOWWW SANGAT RAMAI SEKALI AKTIVITAS DISANA. GA SIA SIA PAK JOKOWI PINDAHIN IBUKOTA KE IKN. TERLIHAT JUGA DI VIDEO AKTIVITAS PEKERJA ASN YANG SUDAH NGANTOR DI IKN. HIDUP JOKOWI 99x ","1919914600562127051","","tham878","in","","0","0","0","https://x.com/IyaEmyuNapaEmg/status/1919914600562127051","1887070045123297280","IyaEmyuNapaEmg"
"1919719790605959463","Wed May 07 00:33:54 +0000 2025","0","@tham878 Sekarang Ibu kota Republik Indonesia yg benar yg mana ya ? IKN atw Masih di Jakarta ?","1919913547770823140","","tham878","in","","0","1","0","https://x.com/ari_budiman69/status/1919913547770823140","1767133841284849664","ari_budiman69"
"1919909550410629591","Wed May 07 00:18:01 +0000 2025","0","suruh ikut cpns aja biar klo lolos skalian dikurung di ikn suruh jaga tugu lorem ipsum","1919909550410629591","","","in","","0","0","0","https://x.com/saturnsion/status/1919909550410629591","4711753154","saturnsion"
"1919387258014073333","Wed May 07 00:16:22 +0000 2025","0","@Maryono2Y98978 @Zay34562 Pertama dia bilang: - esemka sdh dipesan lebih dr 6000 = nipu - IkN tdk dari APBN= boong - Sudah ada investor IKN dari bla2=bacot gede doang - iKN sdh diyempati juno 2024 = sudah tp belum - kabinet kerempeng kek badannya= gemuk kek kebo - ankny gk msk politik=msuk dibntu usman","1919909136113791324","","Maryono2Y98978","in","","0","0","0","https://x.com/alin_raihani/status/1919909136113791324","979899982835728384","alin_raihani"
"1919885920053940231","Wed May 07 00:16:17 +0000 2025","3","@kompascom Terlalu banyak satgas namun tak ada nampak hasilnya Satgas Penanganan Polusi Udara Satgas Peningkatan Ekspor Nasional Satgas Percepatan Perolehan Tanah dan Investasi di Ibu Kota Negara (IKN) Satgas Penanganan BLBI Satgas Pemberantasan Judi Daring Satgas Deregulasi Kebijakan","1919909111883563500","","kompascom","in","Bogor, Indonesia","0","3","0","https://x.com/syueb2011/status/1919909111883563500","363380931","syueb2011"
"1919719790605959463","Tue May 06 23:35:50 +0000 2025","3","@tham878 Anjing buzzer ternakan mulyono emang pada dongo ..otoritas ikn sudah dibubarin alias mangkrak buzzer termul dongo asal ngebacot doang tobat lu anjing ..!!!!!!!","1919898935356948818","","tham878","in","","0","1","0","https://x.com/Naga13Ynat/status/1919898935356948818","1607264264057913344","Naga13Ynat"
"1919719790605959463","Tue May 06 23:35:48 +0000 2025","0","@ikan154 @tham878 Seluruh rakyat setuju IKN. Tapi arogan juga yg maksa pindah Agustus 2024","1919898924057333922","","ikan154","in","","0","0","0","https://x.com/FashionIin/status/1919898924057333922","1519252466281623552","FashionIin"
"1919719790605959463","Tue May 06 23:34:41 +0000 2025","0","@tham878 Pembangunan IKN itu pembangunan jangka panjang.....bertahap tahap MAKA SANGAT ANEH JIKA ADA ORANG YG NGEBET BANGET PINDAH KE IKN AGUSTUS 2024. keburu napsu...nuruti napsu..gak rasional","1919898643051491335","","tham878","in","","0","0","0","https://x.com/FashionIin/status/1919898643051491335","1519252466281623552","FashionIin"
"1919898538735026404","Tue May 06 23:34:16 +0000 2025","0","Gue milih IKN karena ide banh @karf1anda #inspairing","1919898538735026404","","","in","","0","0","0","https://x.com/pastoronbikes/status/1919898538735026404","1651521778966224896","pastoronbikes"
"1919513302214050239","Tue May 06 23:03:10 +0000 2025","0","@MayaA62580468 Jokowi juga lupa sudah bohongin rakyatnya ...sebohong bohongnya ...mulai mobil Esemka ..investor IKN ","1919890713648759200","","MayaA62580468","in","","0","0","0","https://x.com/arno2303/status/1919890713648759200","1752119441821945856","arno2303"
"1919888888589648101","Tue May 06 22:55:55 +0000 2025","0","Prestasi Jokowi selama jadi presiden : IKN mangkrak Bandara Kertajati lesu Esemka ngibul mengkatrol anaknya jadi wapres utang luar negeri menggunung nilai tukar rupiah jeblok indeks pendidikan nasional memalukan dan masih banyak lagi deh bobroknya.","1919888888589648101","","","in","","0","0","0","https://x.com/SyahidUnne2169/status/1919888888589648101","1474040180113752064","SyahidUnne2169"
"1919698150685614300","Tue May 06 22:52:16 +0000 2025","70","@cinecrib_ Harusnya diterusin bakatnya buat bakar ikn istana negara dpr kantor polisi barak tentara","1919887971677044827","","cinecrib_","in","","0","3","3","https://x.com/gvlma_/status/1919887971677044827","1692219198691504128","gvlma_"
"1919404760127742177","Tue May 06 22:44:43 +0000 2025","0","@Noviana39433210 @ElhassanTa1479 @ApriliaLin Ordal esemka kerja di IKN jangan jangan ente juga yg pegang 11.000T","1919886070390329644","","Noviana39433210","in","Puerto rico","0","0","0","https://x.com/MaruMecha86/status/1919886070390329644","1681676578290532352","MaruMecha86"
"1919542894484193731","Tue May 06 22:09:02 +0000 2025","0","@ARSIPAJA Yang Cungkring punya Megaproyek kuburan IKN yang gemoy punya Megaproyek MBG. Tujuannya sama bancakan duit negara. Damn lah........","1919877089635008798","","ARSIPAJA","in","West Java","0","0","0","https://x.com/CikkAtuh/status/1919877089635008798","3963566893","CikkAtuh"
"1919513302214050239","Tue May 06 22:08:14 +0000 2025","0","@MayaA62580468 Kebohongan publik janjimu gimana? Esemka IKN dan lain lain","1919876888152957325","","MayaA62580468","in","","0","0","0","https://x.com/LuckyDewanto/status/1919876888152957325","1545813462974353408","LuckyDewanto"
"1919754027799347505","Tue May 06 22:05:04 +0000 2025","0","@democrazymedia membangun negeri mata loe ikn aja gk beres. goblog","1919876092351160533","","democrazymedia","in","Everywhere","0","0","0","https://x.com/mehongg_/status/1919876092351160533","1040515932274057216","mehongg_"
"1919423181997175188","Tue May 06 21:39:51 +0000 2025","0","@samarchitect86 @arwidodo Emangnya lo udah pernah liat ijazah asli si tukang bohong ini ? Esemka tipu2 biar jadi gub dki 11000 T dikantongnya tipu2 tukang obat ratusan investor ikn tipu2 anak tk. Silahkan proses hukum seluruh rakyat indonesia kalo benar dia punya ijazah asli.","1919869745244835870","","samarchitect86","in","","0","0","0","https://x.com/dela_pino/status/1919869745244835870","1345199412004360193","dela_pino"
"1919614384944644508","Tue May 06 20:56:15 +0000 2025","0","@DedynurPalakka Seperti ribuan investor yg ngantri di IKN smp sekarang gak jelas juntrungannya","1919858773323350088","","DedynurPalakka","in","Bandung, Cikarang, Bekasi","0","0","0","https://x.com/redi_nayhanrai/status/1919858773323350088","57601734","redi_nayhanrai"
"1919840508421275941","Tue May 06 19:43:42 +0000 2025","0","3. Ahli Tarik Investasi Selama menjabat sebagai Menteri Investasi Bahlil dikenal piawai menarik investor untuk pembangunan Indonesia termasuk proyek strategis seperti Ibu Kota Nusantara (IKN).","1919840514570125791","","fahrialfarizi30","in","","0","1","0","https://x.com/fahrialfarizi30/status/1919840514570125791","1699415915887017984","fahrialfarizi30"
"1919834958128132198","Tue May 06 19:37:51 +0000 2025","0","Sdh benar kalau dia dimakzulkan!. Karena buatnya mainan jauh lebih berharga dari pada nasib rakyat dan bangsa ini. Ancur...ancur!! Mainan jauh lebih berharga daripada tugas negara. Jika negara nyuruh dia pindah ke IKN terus dia menolak-bapaknya langsung cawe2 supaya dia https://t.co/HkXOzhLw5P","1919839044063895690","https://pbs.twimg.com/media/GqSjbFRbAAE2QPC.jpg","lucimaya123","in","","0","1","0","https://x.com/lucimaya123/status/1919839044063895690","3032152165","lucimaya123"
"1919834958128132198","Tue May 06 19:29:10 +0000 2025","0","gak bisa beki mainan. Bagaimana ini tanggung jawab dia sebagai wapres. Guru aja kalau pns harus mau dikirim ke pelosok. Ini IKN mau dijadikan ibukota kok waoresnya malah tinggal di jkt? Maunya senang2 aja di jkt dengan mainannya terus piye nasib rakyat sama bangsa ini?","1919836856348238290","","lucimaya123","in","","0","1","0","https://x.com/lucimaya123/status/1919836856348238290","3032152165","lucimaya123"
"1919834958128132198","Tue May 06 19:21:37 +0000 2025","0","Ooopss! Ternyata mainan jauh lebih berharga dari pada nasib rakyat dan bangsa ini. Bapaknya yg ngotot bangun IKN dan maksa ibukota oindah nun jauh ke sana. Kemudian bangsa ini disodorin anaknya yg jadi wapres tapi ogah pindah ke IKN karena belum ada mall https://t.co/tLZqbCF2ES","1919834958128132198","https://pbs.twimg.com/media/GqSftyXbAAAcPIM.jpg","","in","","0","1","0","https://x.com/lucimaya123/status/1919834958128132198","3032152165","lucimaya123"
"1919824669584310542","Tue May 06 18:46:43 +0000 2025","0","3. Ahli Tarik Investasi Selama menjabat sebagai Menteri Investasi Bahlil dikenal piawai menarik investor untuk pembangunan Indonesia termasuk proyek strategis seperti Ibu Kota Nusantara (IKN).","1919826176886919474","","fahrialfarizi30","in","","0","1","0","https://x.com/fahrialfarizi30/status/1919826176886919474","1699415915887017984","fahrialfarizi30"
"1919614384944644508","Tue May 06 17:56:03 +0000 2025","0","@DedynurPalakka Esemka 11 rbu triliyun dan IKN adlh kebohongan yg rumit dan berkelok2","1919813423900033152","","DedynurPalakka","in","","0","0","0","https://x.com/makelarcapres/status/1919813423900033152","1655621733548965889","makelarcapres"
"1919719790605959463","Tue May 06 17:53:42 +0000 2025","0","@tham878 IKN DITUTUP JADI TEMPAT ECEK ECEK..","1919812831459082681","","tham878","in","","0","0","0","https://x.com/TheX_303/status/1919812831459082681","1843837526886494208","TheX_303"
"1919719790605959463","Tue May 06 17:51:53 +0000 2025","0","@tham878 Buzzer jokowi goblok..IKN DITUTUP TOLOL","1919812374078619712","","tham878","in","","0","0","0","https://x.com/TheX_303/status/1919812374078619712","1843837526886494208","TheX_303"
"1919566679253594176","Tue May 06 17:49:16 +0000 2025","0","@regar_op0sisi penipu tak usah di percaya. terlalu banyak yg sudah di ucapkannya tapi kenyataan tidak ada sama sekali. seperti investor IKN dan MOBIL ESMK.","1919811717036658895","","regar_op0sisi","in","","0","0","0","https://x.com/lopi_sembiring/status/1919811717036658895","797421402185867268","lopi_sembiring"
"1919361691801792603","Tue May 06 17:47:57 +0000 2025","0","@Franken_blues @prabowo Dari sekian banyak yg mesti di bahas di revublik ini tapi kenapa beliau malah nyempilin issue gak guna kayak gitu apakabar ormas? Apakabar ikn? Apakabar ekonomi merosot? Apakabar rupiah melemah? Apakabar investor lari?","1919811385275609170","","Franken_blues","in","","0","0","0","https://x.com/Kurohashi__/status/1919811385275609170","1900193474173181952","Kurohashi__"
"1919717504332484628","Tue May 06 17:46:16 +0000 2025","2","@sonsssonn kutukan IKN @jokowi tolol","1919810961038274674","","sonsssonn","in","","0","0","0","https://x.com/soundsofenola/status/1919810961038274674","1868548281401475072","soundsofenola"
